show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in
s936,movie,madagascar 3: europe's most wanted,"eric darnell, tom mcgrath, conrad vernon",united states,2021-05-01,1970-01-01 00:00:00.000002012,pg,96 min,children & family movies|comedies
s943,movie,mystic river,clint eastwood,united states,2021-05-01,1970-01-01 00:00:00.000002003,r,138 min,dramas|thrillers
s944,movie,never back down,jeff wadlow,united states,2021-05-01,1970-01-01 00:00:00.000002008,pg-13,113 min,action & adventure|dramas|sports movies
s945,movie,s.m.a.r.t chase,charles martin,china,2021-05-01,1970-01-01 00:00:00.000002018,tv-ma,94 min,action & adventure
s946,movie,sitting in limbo,stella corradi,united kingdom,2021-05-01,1970-01-01 00:00:00.000002020,tv-ma,89 min,dramas|international movies
s947,movie,stargate,roland emmerich,united states,2021-05-01,1970-01-01 00:00:00.000001994,pg-13,121 min,action & adventure|sci-fi & fantasy
s948,movie,state of play,kevin macdonald,united states,2021-05-01,1970-01-01 00:00:00.000002009,pg-13,127 min,dramas|thrillers
s949,movie,swiped,ann deborah fishman,united states,2021-05-01,1970-01-01 00:00:00.000002018,tv-14,94 min,comedies
s950,movie,the darkest hour,chris gorak,united states,2021-05-01,1970-01-01 00:00:00.000002011,pg-13,89 min,action & adventure|sci-fi & fantasy
s951,movie,the lovely bones,peter jackson,united states,2021-05-01,1970-01-01 00:00:00.000002009,pg-13,136 min,dramas|international movies|sci-fi & fantasy
s952,movie,the sweetest thing,roger kumble,united states,2021-05-01,1970-01-01 00:00:00.000002002,r,89 min,comedies|romantic movies
s953,movie,the whole nine yards,jonathan lynn,united states,2021-05-01,1970-01-01 00:00:00.000002000,r,99 min,action & adventure|comedies
s954,movie,the whole truth,courtney hunt,united states,2021-05-01,1970-01-01 00:00:00.000002016,r,93 min,dramas|thrillers
s955,movie,the yeti adventures,"pierre greco, nancy florence savard",canada,2021-05-01,1970-01-01 00:00:00.000002018,tv-pg,85 min,children & family movies|comedies
s956,movie,under siege,andrew davis,france,2021-05-01,1970-01-01 00:00:00.000001992,r,102 min,action & adventure
s938,movie,motu patlu in dragon's world,suhas kadav,india,2021-05-01,1970-01-01 00:00:00.000002017,tv-y7,78 min,children & family movies|comedies
s957,movie,zack and miri make a porno,kevin smith,united states,2021-05-01,1970-01-01 00:00:00.000002008,r,101 min,comedies|independent movies|romantic movies
s960,movie,the disciple,chaitanya tamhane,india,2021-04-30,1970-01-01 00:00:00.000002021,tv-ma,128 min,dramas|independent movies|international movies
s963,movie,the strangers: prey at night,johannes roberts,united states,2021-04-30,1970-01-01 00:00:00.000002018,r,85 min,horror movies
s961,tv show,the innocent,oriol paulo,spain,2021-04-30,1970-01-01 00:00:00.000002021,tv-ma,1 season,crime tv shows|international tv shows|spanish-language tv shows
s967,movie,get the grift,pedro antonio,brazil,2021-04-28,1970-01-01 00:00:00.000002021,tv-ma,95 min,comedies|international movies
s970,movie,august: osage county,john wells,united states,2021-04-27,1970-01-01 00:00:00.000002014,r,121 min,dramas
s971,movie,battle: los angeles,jonathan liebesman,united states,2021-04-27,1970-01-01 00:00:00.000002011,pg-13,116 min,action & adventure|sci-fi & fantasy
s972,movie,between worlds,maria pulera,spain,2021-04-27,1970-01-01 00:00:00.000002018,r,91 min,thrillers
s974,movie,one,santhosh viswanath,india,2021-04-27,1970-01-01 00:00:00.000002020,tv-pg,149 min,dramas|international movies
s962,movie,the mitchells vs. the machines,"mike rianda, jeff rowe",not given,2021-04-30,1970-01-01 00:00:00.000002021,pg,114 min,children & family movies|comedies
s965,movie,things heard & seen,"robert pulcini, shari springer berman",not given,2021-04-29,1970-01-01 00:00:00.000002021,tv-ma,121 min,horror movies|thrillers
s959,movie,seven,tosin igho,not given,2021-04-30,1970-01-01 00:00:00.000002019,tv-14,113 min,dramas|international movies
s975,movie,ram prasad ki tehrvi,seema pahwa,india,2021-04-24,1970-01-01 00:00:00.000002019,tv-14,113 min,dramas|independent movies|international movies
s988,movie,legal hash,rindala kodeih,not given,2021-04-23,1970-01-01 00:00:00.000002019,tv-ma,103 min,comedies|international movies
s977,movie,among family,ozan açıktan,turkey,2021-04-23,1970-01-01 00:00:00.000002017,tv-14,127 min,comedies|international movies
s978,movie,dedemin fisi,meltem bozoflu,turkey,2021-04-23,1970-01-01 00:00:00.000002016,tv-14,101 min,comedies|international movies
s979,movie,deliha,hakan algül,turkey,2021-04-23,1970-01-01 00:00:00.000002014,tv-ma,102 min,comedies|international movies|romantic movies
s980,movie,düğün dernek,"selçuk aydemir, birkan pusa",turkey,2021-04-23,1970-01-01 00:00:00.000002013,tv-ma,102 min,comedies|international movies
s981,movie,dügün dernek 2: sünnet,selçuk aydemir,turkey,2021-04-23,1970-01-01 00:00:00.000002015,tv-ma,107 min,comedies|international movies
s982,movie,g.o.r.a,ömer faruk sorak,turkey,2021-04-23,1970-01-01 00:00:00.000002004,tv-ma,123 min,action & adventure|comedies|international movies
s983,movie,hayat öpücügü,şenol sönmez,turkey,2021-04-23,1970-01-01 00:00:00.000002015,tv-14,98 min,comedies|dramas|international movies
s984,movie,heroes: silence and rock & roll,alexis morante,spain,2021-04-23,1970-01-01 00:00:00.000002021,tv-ma,95 min,documentaries|international movies|music & musicals
s985,movie,kara bela,burak aksak,turkey,2021-04-23,1970-01-01 00:00:00.000002015,tv-ma,101 min,comedies|international movies
s986,movie,kocan kadar konus,kıvanç baruönü,turkey,2021-04-23,1970-01-01 00:00:00.000002015,tv-ma,104 min,comedies|international movies|romantic movies
s987,movie,kocan kadar konus 2: dirilis,kıvanç baruönü,turkey,2021-04-23,1970-01-01 00:00:00.000002016,tv-14,104 min,comedies|international movies|romantic movies
s989,tv show,let's fight ghost,kongkiat khomsiri,thailand,2021-04-23,1970-01-01 00:00:00.000002021,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s990,movie,my travel buddy,bedran güzel,turkey,2021-04-23,1970-01-01 00:00:00.000002017,tv-ma,111 min,comedies|international movies
s991,movie,niyazi gül dörtnala,hakan algül,turkey,2021-04-23,1970-01-01 00:00:00.000002015,tv-ma,102 min,comedies|international movies
s992,movie,one like it,marwan nabil,egypt,2021-04-23,1970-01-01 00:00:00.000002020,tv-g,15 min,dramas|independent movies|international movies
s993,movie,perfume imaginary museum “time warp”,"mikiko, daito manabe",not given,2021-04-23,1970-01-01 00:00:00.000002020,tv-g,54 min,international movies|music & musicals
s1001,movie,wild dog,ahishor solomon,india,2021-04-22,1970-01-01 00:00:00.000002020,tv-ma,126 min,action & adventure|international movies
s995,movie,this lady called life,kayode kasum,nigeria,2021-04-23,1970-01-01 00:00:00.000002020,tv-14,120 min,dramas|international movies|romantic movies
s996,movie,vizontele,"yılmaz erdoğan, ömer faruk sorak",turkey,2021-04-23,1970-01-01 00:00:00.000002001,tv-ma,106 min,comedies|dramas|international movies
s997,movie,homunculus,takashi shimizu,japan,2021-04-22,1970-01-01 00:00:00.000002021,tv-ma,116 min,horror movies|international movies|thrillers
s1007,movie,motu patlu dino invasion,suhas kadav,india,2021-04-20,1970-01-01 00:00:00.000002018,tv-y7,80 min,children & family movies|comedies
s1008,movie,motu patlu in octupus world,suhas kadav,india,2021-04-20,1970-01-01 00:00:00.000002017,tv-y,81 min,children & family movies|comedies
s1000,movie,stowaway,joe penna,germany,2021-04-22,1970-01-01 00:00:00.000002021,tv-ma,116 min,dramas|international movies|thrillers
s1002,movie,oloibiri,curtis graham,canada,2021-04-21,1970-01-01 00:00:00.000002015,tv-14,86 min,dramas|international movies|thrillers
s1003,movie,tell me when,gerardo gatica,mexico,2021-04-21,1970-01-01 00:00:00.000002021,tv-ma,97 min,comedies|international movies
s1009,movie,motu patlu vs robo kids,suhas kadav,india,2021-04-20,1970-01-01 00:00:00.000002019,tv-y,84 min,children & family movies
s1010,movie,rudra: secret of the black moon,"akshay sanjeev chavan, sumit das",not given,2021-04-20,1970-01-01 00:00:00.000002020,tv-y7,87 min,children & family movies
s1014,movie,miss sloane,john madden,france,2021-04-19,1970-01-01 00:00:00.000002016,r,132 min,thrillers
s999,movie,searching for sheela,not given,india,2021-04-22,1970-01-01 00:00:00.000002021,tv-14,58 min,documentaries|international movies
s1016,movie,american me,edward james olmos,united states,2021-04-17,1970-01-01 00:00:00.000001992,r,126 min,dramas
s1017,movie,delhi belly,abhinay deo,india,2021-04-17,1970-01-01 00:00:00.000002011,tv-ma,101 min,action & adventure|comedies|international movies
s1018,movie,dhobi ghat (mumbai diaries),kiran rao,india,2021-04-17,1970-01-01 00:00:00.000002010,tv-ma,102 min,dramas|international movies
s1019,movie,jaane tu... ya jaane na,abbas tyrewala,india,2021-04-17,1970-01-01 00:00:00.000002008,tv-14,147 min,comedies|international movies|music & musicals
s1020,movie,lagaan,ashutosh gowariker,india,2021-04-17,1970-01-01 00:00:00.000002001,pg,224 min,dramas|international movies|music & musicals
s1021,movie,madness in the desert,satyajit bhatkal,india,2021-04-17,1970-01-01 00:00:00.000002004,tv-14,141 min,documentaries|international movies
s1022,movie,peepli live,"anusha rizvi, mahmood farooqui",india,2021-04-17,1970-01-01 00:00:00.000002010,tv-ma,109 min,comedies|dramas|independent movies
s1023,movie,taare zameen par,aamir khan,india,2021-04-17,1970-01-01 00:00:00.000002007,pg,162 min,dramas|international movies
s1024,movie,ajeeb daastaans,"shashank khaitan, raj mehta, neeraj ghaywan, kayoze irani",india,2021-04-16,1970-01-01 00:00:00.000002021,tv-ma,142 min,dramas|independent movies|international movies
s1025,movie,arlo the alligator boy,ryan crego,united states,2021-04-16,1970-01-01 00:00:00.000002021,tv-y7,93 min,children & family movies|comedies|music & musicals
s1027,movie,barbie & chelsea: the lost birthday,cassi simonds,united states,2021-04-16,1970-01-01 00:00:00.000002021,tv-y,60 min,children & family movies
s1028,movie,crimson peak,guillermo del toro,canada,2021-04-16,1970-01-01 00:00:00.000002015,r,119 min,horror movies|romantic movies|sci-fi & fantasy
s1030,movie,doctor bello,tony abulu,united states,2021-04-16,1970-01-01 00:00:00.000002013,tv-ma,96 min,dramas|international movies
s1031,movie,four sisters before the wedding,mae czarina cruz,philippines,2021-04-16,1970-01-01 00:00:00.000002020,tv-ma,116 min,children & family movies|comedies|dramas
s1032,movie,into the beat,stefan westerwelle,germany,2021-04-16,1970-01-01 00:00:00.000002020,tv-14,102 min,dramas|international movies|romantic movies
s1034,movie,rush,ron howard,united kingdom,2021-04-16,1970-01-01 00:00:00.000002013,r,123 min,action & adventure|dramas|international movies
s1035,movie,synchronic,"justin benson, aaron moorhead",united states,2021-04-16,1970-01-01 00:00:00.000002020,r,102 min,thrillers
s1036,movie,the zookeeper's wife,niki caro,czech republic,2021-04-16,1970-01-01 00:00:00.000002017,pg-13,127 min,dramas
s1037,movie,time trap,"mark dennis, ben foster",united states,2021-04-16,1970-01-01 00:00:00.000002017,tv-14,88 min,action & adventure|sci-fi & fantasy
s1038,movie,tuesdays & fridays,taranveer singh,india,2021-04-16,1970-01-01 00:00:00.000002021,tv-14,106 min,comedies|dramas|international movies
s1040,movie,dark city beneath the beat,tt the artist,united states,2021-04-15,1970-01-01 00:00:00.000002020,tv-ma,65 min,documentaries|music & musicals
s1042,movie,gantz:o,"keiichi sato, yasushi kawamura",japan,2021-04-15,1970-01-01 00:00:00.000002016,tv-ma,96 min,action & adventure|anime features|horror movies
s1043,tv show,garth brooks: the road i’m on,glenn weiss,united states,2021-04-15,1970-01-01 00:00:00.000002019,tv-pg,1 season,docuseries
s1047,movie,only mine,michael civille,united states,2021-04-15,1970-01-01 00:00:00.000002019,tv-14,88 min,thrillers
s1051,movie,ride or die,ryuichi hiroki,japan,2021-04-15,1970-01-01 00:00:00.000002021,tv-ma,143 min,dramas|international movies|lgbtq movies
s1053,movie,the master,paul thomas anderson,united states,2021-04-15,1970-01-01 00:00:00.000002012,r,137 min,dramas|independent movies
s1054,movie,time is illmatic,one9,united states,2021-04-15,1970-01-01 00:00:00.000002014,tv-ma,75 min,documentaries|music & musicals
s1056,movie,zoot suit,luis valdez,united states,2021-04-15,1970-01-01 00:00:00.000001981,r,103 min,cult movies|dramas|music & musicals
s1067,movie,the soul,cheng wei-hao,china,2021-04-14,1970-01-01 00:00:00.000002021,tv-ma,130 min,dramas|international movies|thrillers
s1068,tv show,the underclass,pass patthanakumjon,thailand,2021-04-14,1970-01-01 00:00:00.000002020,tv-ma,1 season,international tv shows|tv dramas|teen tv shows
s1055,movie,wave of cinema: one day we'll talk about today,adriano rudiman,not given,2021-04-15,1970-01-01 00:00:00.000002020,tv-14,71 min,documentaries|international movies|music & musicals
s1070,movie,uppena,buchi babu sana,india,2021-04-14,1970-01-01 00:00:00.000002020,tv-14,145 min,dramas|international movies|romantic movies
s1076,tv show,my love: six stories of true love,"moyoung jin, caroline sá, deepti kakkar, fahad mustafa, hikaru toda, chico pereira, elaine mcmillion sheldon",united states,2021-04-13,1970-01-01 00:00:00.000002021,tv-pg,1 season,docuseries
s1072,movie,motu patlu in hong kong: kung fu kings 3,suhas kadav,india,2021-04-13,1970-01-01 00:00:00.000002017,tv-y7,84 min,children & family movies|music & musicals
s1081,movie,new gods: nezha reborn,zhao ji,china,2021-04-12,1970-01-01 00:00:00.000002021,tv-14,118 min,action & adventure|anime features|international movies
s1073,movie,motu patlu in the city of gold,suhas kadav,india,2021-04-13,1970-01-01 00:00:00.000002018,tv-y7,77 min,children & family movies|comedies|music & musicals
s1074,movie,motu patlu kung fu kings 4 the challenge of kung fu brothers,suhas kadav,india,2021-04-13,1970-01-01 00:00:00.000002018,tv-y7,86 min,children & family movies|music & musicals
s1084,movie,the stand-in,jamie babbit,united states,2021-04-10,1970-01-01 00:00:00.000002020,r,102 min,comedies
s1075,movie,motu patlu the superheroes – super villains from mars,suhas kadav,india,2021-04-13,1970-01-01 00:00:00.000002019,tv-y7,79 min,children & family movies
s1086,movie,night in paradise,park hoon-jung,south korea,2021-04-09,1970-01-01 00:00:00.000002021,tv-ma,132 min,dramas|international movies
s1087,movie,ojukokoro: greed,dare olaitan,nigeria,2021-04-09,1970-01-01 00:00:00.000002016,tv-ma,108 min,dramas|international movies|thrillers
s1088,movie,roohi,hardik mehta,india,2021-04-09,1970-01-01 00:00:00.000002021,tv-14,133 min,comedies|horror movies|international movies
s1089,movie,thunder force,ben falcone,united states,2021-04-09,1970-01-01 00:00:00.000002021,pg-13,107 min,action & adventure|comedies
s1090,movie,two distant strangers,"travon free, martin desmond roe",united states,2021-04-09,1970-01-01 00:00:00.000002021,tv-ma,32 min,dramas
s1091,movie,story of kale: when someone's in love,angga dwimas sasongko,indonesia,2021-04-08,1970-01-01 00:00:00.000002020,tv-pg,78 min,dramas|international movies|romantic movies
s1077,movie,shiva vs autobots,suhas kadav,india,2021-04-13,1970-01-01 00:00:00.000002018,tv-y7,80 min,children & family movies
s1078,movie,shiva: journey to plunotaria,suhas kadav,india,2021-04-13,1970-01-01 00:00:00.000002019,tv-y7,81 min,children & family movies
s1079,movie,shiva: the secret world of vedas city,suhas kadav,india,2021-04-13,1970-01-01 00:00:00.000002017,tv-y,78 min,children & family movies
s1097,movie,the last kids on earth: happy apocalypse to you,steve rolston,not given,2021-04-06,1970-01-01 00:00:00.000002021,tv-y7,92 min,children & family movies|comedies
